Id,SalePrice,Neighborhood,Condition1,Utilities,LandContour,OverallQual,GarageQual,PoolQC,ProximityToITHub,PublicTransportAccessibility,SchoolProximity,HospitalProximity,AirQuality,NoisePollution,RegulatoryCompliance,LandAcquisitionComplexity,GrLivArea,GarageCars,BedroomAbvGr,FullBath,HalfBath,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Dist_to_Metro,Airport_Proximity,NRI_Investment_Ratio,RERA_Status,City,State,Local_Economy,JobMarket,GreenSpaces,Fence,FireplaceQu,ShoppingProximity,RestaurantProximity,Zoning,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,CentralAir,Electrical,Functional,KitchenQual,KitchenAbvGr,PavedDrive,Street,Alley,LotShape,LotConfig,LandSlope,LotSize,BldgType,HouseStyle,OverallCond,SwimmingPool,CinemaHallProximity,PubProximity,HighSchoolProximity,IntermediateSchoolProximity,UGCollegeProximity,PGCollegeProximity
1402,7401466,Gurgaon,2 km from Metro,24/7,Flood-prone,Local Builder,Medium,Fair,No,Low,4,2,Good,Low,Non-Compliant,Medium,2096,3,2,2,1,158,492,197,1803,3,16,0.33768587173509557,Compliant,Delhi,Tamil Nadu,Strong,Poor,No,Yes,Good,4,4,Mixed,2022,2012,Slate,Metal,Vinyl,None,851,Good,Good,Crawl Space,Fair,Average,BLQ,ALQ,Good,Yes,Standard,Functional,Good,2,No,Paved,Paved,Regular,Cul-de-sac,Moderate,11364,Single-family,Two-story,9,Yes,4,4,3,3,3,1
1403,13752788,Gurgaon,1 km from Metro,Tanker-dependent,Not Flood-prone,Local Builder,Low,Excellent,Yes,High,3,2,Fair,High,Non-Compliant,Medium,1808,2,3,3,1,694,449,65,208,2,13,0.2522489276526963,Compliant,Delhi,Tamil Nadu,Medium,Poor,No,Yes,Good,1,2,Mixed,2014,2016,Slate,Vinyl,Metal,Stone,681,Excellent,Good,Poured Concrete,Good,Poor,ALQ,ALQ,Excellent,No,Upgraded,Typical,Fair,1,No,Gravel,Gravel,Regular,Corner,Moderate,8023,Townhouse,Two-story,6,No,2,4,1,4,3,4
1404,13263038,Anna Nagar,1 km from Metro,Tanker-dependent,Not Flood-prone,Tata,Low,Good,No,Low,2,3,Good,Medium,Non-Compliant,High,2685,2,5,1,1,829,12,330,849,4,18,0.41909515892953186,Compliant,Chennai,Delhi,Weak,Good,No,Yes,Fair,4,2,Mixed,2020,2022,Asphalt Shingles,Metal,Vinyl,None,623,Fair,Excellent,Slab,Good,Poor,BLQ,BLQ,Excellent,Yes,Upgraded,Typical,Fair,1,No,Gravel,Paved,Regular,Corner,Severe,14042,Townhouse,Two-story,4,Yes,1,4,4,3,3,2
1405,10125342,Gurgaon,2 km from Metro,24/7,Not Flood-prone,Local Builder,Low,Excellent,No,Low,3,2,Fair,Medium,Compliant,Medium,1795,2,3,2,0,78,234,210,656,4,26,0.43915633922170083,Non-Compliant,Chennai,Tamil Nadu,Medium,Good,No,No,Good,4,1,Mixed,2014,2012,Slate,Wood,Metal,None,702,Excellent,Fair,Slab,Fair,Average,BLQ,ALQ,Excellent,No,Standard,Functional,Good,2,Yes,Paved,Paved,Regular,Cul-de-sac,Gentle,6493,Single-family,Ranch,5,No,2,3,3,1,4,2
1406,11634251,Bandra,Adjacent to Metro,24/7,Flood-prone,Local Builder,High,Good,No,Low,1,4,Poor,High,Non-Compliant,Low,2187,3,2,2,0,585,108,294,420,2,14,0.36468288483485234,Compliant,Bangalore,Delhi,Weak,Good,No,No,Excellent,2,3,Residential,2019,2014,Asphalt Shingles,Metal,Metal,Stone,165,Excellent,Good,Slab,Good,Good,ALQ,BLQ,Fair,Yes,Standard,Typical,Good,1,Yes,Paved,Paved,Irregular,Corner,Severe,6133,Townhouse,Ranch,9,No,3,1,3,2,1,4
1407,10361935,Koramangala,2 km from Metro,24/7,Flood-prone,Tata,High,Excellent,Yes,Low,4,4,Fair,Medium,Non-Compliant,Low,2712,1,4,2,0,273,280,134,1694,3,14,0.4094830762140186,Compliant,Delhi,Delhi,Medium,Good,Yes,Yes,Good,1,3,Commercial,2021,2004,Slate,Metal,Vinyl,Brick,728,Fair,Good,Poured Concrete,Good,Poor,ALQ,BLQ,Fair,No,Standard,Functional,Fair,1,No,Paved,Paved,Regular,Cul-de-sac,Moderate,13005,Townhouse,Two-story,7,Yes,4,1,1,1,3,3
1408,13966679,Anna Nagar,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Sobha,Medium,Good,Yes,High,2,2,Good,High,Compliant,High,2498,3,3,3,0,115,72,436,1022,1,15,0.3701261279914987,Non-Compliant,Mumbai,Maharashtra,Medium,Fair,No,No,Good,1,4,Mixed,2007,2012,Slate,Metal,Vinyl,Brick,97,Good,Good,Crawl Space,Good,Poor,BLQ,GLQ,Fair,No,Standard,Functional,Fair,1,Yes,Paved,Gravel,Irregular,Corner,Moderate,10573,Townhouse,Two-story,8,Yes,4,1,1,3,1,3
1409,8609460,Anna Nagar,Adjacent to Metro,24/7,Not Flood-prone,DLF,Low,Good,No,Medium,4,5,Poor,High,Non-Compliant,Low,1087,1,2,1,1,421,325,310,1395,1,19,0.46823351105817457,Compliant,Delhi,Delhi,Weak,Fair,No,No,Fair,2,4,Mixed,2019,2022,Asphalt Shingles,Vinyl,Wood,None,152,Excellent,Excellent,Poured Concrete,Fair,Average,GLQ,BLQ,Fair,Yes,Standard,Functional,Fair,1,Yes,Paved,Gravel,Irregular,Corner,Moderate,7157,Single-family,Two-story,5,Yes,3,1,4,4,2,1
1410,7968732,Anna Nagar,Adjacent to Metro,24/7,Not Flood-prone,DLF,Medium,Fair,Yes,Medium,2,5,Fair,Low,Non-Compliant,Low,1748,2,3,3,0,558,33,102,1023,3,21,0.3411758921085355,Compliant,Delhi,Tamil Nadu,Medium,Fair,Yes,No,Good,1,1,Residential,2018,2001,Clay or Tile,Metal,Vinyl,Stone,484,Fair,Excellent,Slab,Excellent,Average,GLQ,ALQ,Excellent,No,Upgraded,Typical,Fair,2,No,Paved,Gravel,Irregular,Corner,Moderate,11321,Single-family,Ranch,9,No,3,2,2,4,1,3
1411,13880971,Gurgaon,Adjacent to Metro,Tanker-dependent,Flood-prone,Local Builder,High,Good,Yes,Low,2,5,Poor,Low,Compliant,High,2595,3,2,2,0,972,352,462,545,2,17,0.3726023834939479,Compliant,Mumbai,Delhi,Medium,Fair,Yes,No,Fair,4,3,Residential,2003,2022,Asphalt Shingles,Metal,Metal,None,287,Fair,Fair,Crawl Space,Excellent,Average,BLQ,ALQ,Good,Yes,Upgraded,Typical,Excellent,2,Yes,Gravel,Gravel,Irregular,Corner,Gentle,5046,Single-family,Two-story,9,No,3,3,4,1,2,1
1412,9937954,Koramangala,Adjacent to Metro,24/7,Flood-prone,Local Builder,Low,Fair,Yes,Low,3,2,Poor,Low,Compliant,Medium,1347,3,2,3,0,964,294,18,163,1,23,0.43240879088799467,Compliant,Mumbai,Maharashtra,Strong,Fair,Yes,No,Good,2,3,Residential,2021,2009,Clay or Tile,Vinyl,Metal,Stone,150,Good,Excellent,Slab,Excellent,Poor,ALQ,BLQ,Fair,Yes,Upgraded,Typical,Good,1,Yes,Paved,Gravel,Regular,Cul-de-sac,Gentle,8946,Townhouse,Two-story,5,Yes,3,2,1,3,1,4
1413,6379166,Koramangala,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Local Builder,High,Excellent,Yes,High,3,4,Fair,Low,Non-Compliant,Medium,2312,1,3,2,0,523,212,171,762,3,26,0.24606035010093077,Non-Compliant,Mumbai,Maharashtra,Weak,Good,Yes,Yes,Good,2,2,Mixed,2019,2015,Clay or Tile,Wood,Metal,None,550,Fair,Excellent,Crawl Space,Excellent,Poor,GLQ,BLQ,Good,No,Upgraded,Functional,Excellent,1,Yes,Paved,Paved,Irregular,Corner,Gentle,14637,Single-family,Two-story,6,No,2,1,3,1,3,4
1414,12303247,Bandra,2 km from Metro,24/7,Not Flood-prone,Sobha,High,Good,No,Medium,2,2,Poor,Low,Compliant,Low,1229,3,2,2,0,632,263,371,616,3,11,0.2816306785944267,Compliant,Bangalore,Maharashtra,Weak,Good,Yes,Yes,Fair,1,3,Commercial,2002,2005,Asphalt Shingles,Vinyl,Metal,Stone,618,Good,Good,Poured Concrete,Good,Average,ALQ,ALQ,Fair,No,Upgraded,Typical,Fair,2,Yes,Gravel,Paved,Irregular,Cul-de-sac,Moderate,7156,Single-family,Ranch,1,No,1,4,2,2,1,3
1415,14864831,Koramangala,2 km from Metro,24/7,Flood-prone,Sobha,High,Fair,No,Medium,1,4,Good,High,Non-Compliant,Medium,2465,3,5,2,0,842,212,330,1798,1,25,0.4134489072048746,Non-Compliant,Mumbai,Maharashtra,Strong,Good,No,Yes,Fair,1,4,Mixed,2019,2021,Asphalt Shingles,Metal,Metal,Stone,637,Excellent,Excellent,Slab,Good,Poor,GLQ,GLQ,Fair,No,Standard,Functional,Excellent,1,Yes,Gravel,Paved,Regular,Inside,Moderate,10469,Townhouse,Ranch,9,No,1,4,1,4,3,1
1416,7586184,Anna Nagar,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Sobha,High,Good,Yes,Low,4,5,Good,Medium,Compliant,High,1980,1,3,3,0,573,231,67,104,3,16,0.4640924412831797,Non-Compliant,Delhi,Tamil Nadu,Weak,Poor,No,Yes,Fair,2,1,Commercial,2003,2008,Clay or Tile,Wood,Vinyl,None,415,Fair,Good,Slab,Excellent,Average,ALQ,ALQ,Good,Yes,Standard,Typical,Fair,2,Yes,Gravel,Paved,Irregular,Cul-de-sac,Gentle,11686,Single-family,Two-story,8,Yes,2,4,2,2,4,1
1417,14589983,Gurgaon,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Sobha,High,Excellent,No,High,4,3,Poor,Medium,Non-Compliant,High,2391,3,2,3,1,624,379,480,1516,2,23,0.2082904723537231,Compliant,Mumbai,Karnataka,Strong,Poor,No,No,Fair,3,1,Mixed,2020,2001,Slate,Metal,Wood,None,947,Fair,Excellent,Slab,Fair,Good,BLQ,ALQ,Excellent,Yes,Upgraded,Typical,Excellent,1,Yes,Gravel,Paved,Regular,Corner,Moderate,6656,Townhouse,Two-story,9,Yes,1,3,2,4,1,4
1418,13879459,Bandra,Adjacent to Metro,24/7,Not Flood-prone,Tata,Medium,Excellent,Yes,High,4,5,Poor,High,Non-Compliant,Low,2507,2,2,3,0,780,162,471,636,1,12,0.21880661889169525,Compliant,Mumbai,Maharashtra,Strong,Good,No,Yes,Good,1,1,Mixed,2019,2008,Clay or Tile,Metal,Metal,Stone,959,Good,Fair,Slab,Good,Poor,BLQ,ALQ,Good,No,Standard,Typical,Fair,1,Yes,Paved,Paved,Regular,Corner,Moderate,12244,Townhouse,Ranch,2,No,1,2,3,1,3,4
1419,14876690,Koramangala,1 km from Metro,Tanker-dependent,Flood-prone,Local Builder,Medium,Good,No,Low,3,2,Fair,Low,Compliant,Medium,1061,3,3,3,1,105,146,27,1115,2,15,0.25468421163581545,Non-Compliant,Mumbai,Delhi,Medium,Fair,No,Yes,Excellent,1,3,Commercial,2004,2012,Slate,Wood,Metal,Stone,715,Good,Good,Crawl Space,Excellent,Poor,GLQ,BLQ,Good,Yes,Upgraded,Typical,Fair,1,Yes,Paved,Gravel,Regular,Cul-de-sac,Gentle,12890,Single-family,Ranch,3,No,2,3,4,2,1,3
1420,9675459,Bandra,1 km from Metro,24/7,Not Flood-prone,Tata,High,Good,Yes,Low,2,2,Good,Medium,Compliant,Low,1972,1,4,1,1,933,318,34,418,1,23,0.13624390598888497,Compliant,Chennai,Maharashtra,Medium,Good,No,No,Excellent,2,3,Residential,2007,2016,Asphalt Shingles,Wood,Metal,None,42,Excellent,Excellent,Slab,Excellent,Poor,ALQ,GLQ,Fair,No,Upgraded,Functional,Excellent,2,No,Paved,Gravel,Irregular,Inside,Gentle,8596,Single-family,Two-story,1,Yes,1,4,2,3,4,3
1421,14509201,Koramangala,1 km from Metro,24/7,Flood-prone,Local Builder,High,Good,No,Low,2,2,Fair,High,Non-Compliant,High,2485,1,4,1,0,258,351,37,1257,1,14,0.11287257000158415,Non-Compliant,Chennai,Maharashtra,Medium,Good,No,No,Fair,1,3,Mixed,2010,2008,Slate,Metal,Vinyl,None,759,Excellent,Good,Poured Concrete,Fair,Poor,ALQ,ALQ,Fair,No,Standard,Typical,Excellent,1,No,Gravel,Gravel,Irregular,Cul-de-sac,Moderate,6495,Townhouse,Two-story,9,Yes,2,4,4,2,1,1
1422,13964435,Gurgaon,1 km from Metro,24/7,Not Flood-prone,Sobha,Low,Excellent,Yes,High,4,5,Fair,Medium,Non-Compliant,Medium,2041,2,2,2,0,735,232,177,1647,1,15,0.3828312803796189,Compliant,Delhi,Maharashtra,Medium,Fair,Yes,No,Good,1,4,Commercial,2015,2003,Asphalt Shingles,Wood,Metal,Stone,794,Excellent,Good,Crawl Space,Excellent,Good,ALQ,GLQ,Fair,No,Standard,Typical,Good,1,No,Paved,Paved,Regular,Cul-de-sac,Severe,5365,Single-family,Two-story,2,No,2,3,1,4,1,4
1423,11611734,Gurgaon,2 km from Metro,24/7,Flood-prone,DLF,High,Excellent,No,Medium,1,5,Fair,High,Compliant,High,2948,3,4,3,0,596,105,60,488,1,24,0.36788014843518935,Compliant,Chennai,Karnataka,Weak,Good,Yes,Yes,Excellent,2,4,Commercial,2019,2008,Slate,Wood,Wood,None,870,Excellent,Fair,Slab,Good,Average,GLQ,ALQ,Excellent,Yes,Upgraded,Typical,Fair,1,Yes,Gravel,Gravel,Regular,Cul-de-sac,Gentle,7576,Townhouse,Ranch,4,Yes,1,3,4,1,3,1
1424,9855543,Bandra,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Sobha,Low,Excellent,Yes,Low,1,3,Poor,High,Compliant,Low,2455,3,2,2,1,796,302,241,235,1,12,0.49938866407217,Non-Compliant,Mumbai,Delhi,Medium,Poor,Yes,No,Fair,4,2,Commercial,2000,2014,Clay or Tile,Metal,Wood,Brick,772,Fair,Good,Crawl Space,Excellent,Poor,BLQ,GLQ,Good,No,Standard,Functional,Good,1,Yes,Paved,Gravel,Irregular,Inside,Moderate,12894,Townhouse,Two-story,2,Yes,1,1,4,2,3,2
1425,7016692,Bandra,2 km from Metro,Tanker-dependent,Not Flood-prone,Sobha,High,Fair,Yes,Medium,1,2,Good,Low,Non-Compliant,Low,2317,1,4,3,0,174,424,213,1058,1,12,0.2199387782994415,Compliant,Bangalore,Delhi,Medium,Good,No,Yes,Good,4,4,Residential,2011,2023,Asphalt Shingles,Wood,Wood,Stone,780,Excellent,Fair,Crawl Space,Fair,Good,ALQ,GLQ,Excellent,Yes,Upgraded,Functional,Good,1,Yes,Paved,Gravel,Regular,Corner,Moderate,7276,Townhouse,Ranch,7,Yes,1,4,3,3,3,1
1426,12149659,Bandra,1 km from Metro,Tanker-dependent,Flood-prone,Sobha,Low,Fair,Yes,Low,3,4,Good,Medium,Non-Compliant,Medium,2395,3,4,3,1,80,335,179,1467,3,16,0.23441457721485548,Non-Compliant,Chennai,Delhi,Weak,Fair,Yes,No,Excellent,1,1,Commercial,2002,2015,Clay or Tile,Metal,Vinyl,Brick,339,Excellent,Good,Poured Concrete,Good,Average,BLQ,BLQ,Excellent,Yes,Standard,Functional,Good,2,Yes,Paved,Gravel,Regular,Inside,Severe,12082,Townhouse,Two-story,3,No,4,1,3,3,1,3
1427,13124595,Bandra,2 km from Metro,24/7,Not Flood-prone,Local Builder,High,Excellent,No,Low,2,4,Poor,High,Non-Compliant,Medium,1857,1,2,2,1,850,168,496,550,4,13,0.10114155185772145,Non-Compliant,Delhi,Tamil Nadu,Strong,Fair,No,Yes,Excellent,2,1,Mixed,2001,2002,Slate,Vinyl,Wood,Brick,128,Fair,Fair,Slab,Excellent,Poor,GLQ,ALQ,Good,Yes,Standard,Functional,Excellent,1,No,Paved,Gravel,Irregular,Corner,Severe,13491,Single-family,Ranch,7,No,4,1,4,4,2,2
1428,8145915,Bandra,2 km from Metro,24/7,Not Flood-prone,DLF,Low,Good,Yes,Low,1,3,Good,Low,Compliant,Medium,2355,2,2,2,1,316,312,56,983,3,28,0.372006954926542,Compliant,Chennai,Tamil Nadu,Weak,Poor,Yes,Yes,Fair,2,4,Residential,2008,2000,Clay or Tile,Metal,Wood,None,874,Fair,Good,Poured Concrete,Excellent,Poor,GLQ,ALQ,Good,Yes,Standard,Typical,Excellent,2,No,Gravel,Paved,Irregular,Corner,Severe,6621,Townhouse,Ranch,3,No,1,4,1,4,4,3
1429,9667455,Koramangala,1 km from Metro,24/7,Not Flood-prone,DLF,Low,Good,Yes,Medium,3,2,Poor,High,Non-Compliant,Low,1379,1,4,1,0,856,22,405,1832,1,21,0.4603316850169832,Compliant,Mumbai,Karnataka,Medium,Good,No,No,Excellent,1,3,Commercial,2023,2013,Asphalt Shingles,Wood,Wood,None,296,Good,Fair,Poured Concrete,Excellent,Average,BLQ,ALQ,Excellent,Yes,Standard,Functional,Excellent,1,Yes,Paved,Paved,Irregular,Cul-de-sac,Gentle,11621,Single-family,Ranch,3,Yes,3,1,1,2,4,3
1430,7322954,Koramangala,2 km from Metro,Tanker-dependent,Flood-prone,DLF,Low,Fair,No,Low,2,2,Poor,Low,Compliant,Medium,1663,1,4,3,1,892,99,266,1909,3,29,0.4895827672838001,Compliant,Delhi,Maharashtra,Weak,Fair,No,No,Excellent,4,3,Mixed,2014,2013,Slate,Metal,Wood,None,667,Fair,Good,Poured Concrete,Excellent,Poor,ALQ,ALQ,Fair,No,Standard,Typical,Good,2,No,Gravel,Gravel,Regular,Inside,Severe,11512,Townhouse,Ranch,5,No,1,2,2,2,3,1
1431,10217748,Bandra,2 km from Metro,24/7,Not Flood-prone,Sobha,Medium,Fair,No,Low,2,4,Fair,Medium,Non-Compliant,Low,2960,1,3,3,0,547,143,384,1810,1,27,0.1416444885778738,Compliant,Mumbai,Maharashtra,Medium,Poor,Yes,Yes,Good,2,3,Residential,2023,2004,Clay or Tile,Vinyl,Vinyl,Stone,535,Fair,Excellent,Poured Concrete,Fair,Poor,BLQ,ALQ,Fair,No,Standard,Typical,Excellent,1,Yes,Paved,Gravel,Regular,Inside,Gentle,7802,Single-family,Two-story,8,No,1,2,4,1,4,3
1432,14169475,Anna Nagar,2 km from Metro,24/7,Not Flood-prone,Sobha,Low,Fair,Yes,Medium,2,2,Poor,Medium,Non-Compliant,High,2521,2,5,2,0,133,117,461,43,1,19,0.24164041724408883,Compliant,Bangalore,Karnataka,Strong,Fair,Yes,Yes,Fair,1,3,Mixed,2003,2012,Slate,Wood,Vinyl,None,670,Good,Fair,Poured Concrete,Fair,Good,GLQ,ALQ,Fair,No,Upgraded,Functional,Fair,1,No,Paved,Paved,Irregular,Inside,Moderate,9015,Townhouse,Ranch,1,No,3,3,3,1,2,1
1433,7049741,Gurgaon,2 km from Metro,24/7,Flood-prone,DLF,High,Good,Yes,Medium,3,2,Good,High,Compliant,Medium,2653,2,2,3,0,108,86,137,1770,2,27,0.326635676863687,Non-Compliant,Delhi,Tamil Nadu,Medium,Good,No,Yes,Excellent,2,4,Residential,2004,2019,Asphalt Shingles,Metal,Metal,Stone,589,Excellent,Fair,Poured Concrete,Good,Average,ALQ,BLQ,Excellent,No,Upgraded,Typical,Good,1,No,Paved,Paved,Regular,Cul-de-sac,Severe,12705,Townhouse,Ranch,6,Yes,2,1,3,2,2,4
1434,10396257,Bandra,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Tata,Low,Good,No,Medium,3,2,Good,High,Compliant,Low,2012,2,4,1,0,721,367,348,1508,1,20,0.41584963818557374,Non-Compliant,Chennai,Delhi,Medium,Fair,Yes,Yes,Excellent,2,2,Mixed,2015,2000,Asphalt Shingles,Vinyl,Metal,Brick,6,Excellent,Good,Slab,Fair,Good,GLQ,GLQ,Fair,Yes,Upgraded,Functional,Fair,1,Yes,Paved,Paved,Regular,Inside,Gentle,5259,Townhouse,Ranch,2,No,4,3,1,3,1,3
1435,6779395,Gurgaon,Adjacent to Metro,24/7,Flood-prone,Tata,High,Good,No,Low,3,3,Poor,Medium,Compliant,Low,1161,2,4,2,1,241,200,173,438,4,17,0.38433513755470783,Non-Compliant,Chennai,Karnataka,Weak,Good,No,No,Good,2,1,Residential,2014,2012,Clay or Tile,Metal,Metal,Stone,934,Fair,Excellent,Crawl Space,Fair,Poor,ALQ,ALQ,Fair,No,Upgraded,Typical,Fair,2,No,Gravel,Gravel,Irregular,Inside,Severe,7869,Single-family,Ranch,4,Yes,2,4,3,4,1,4
1436,7768963,Gurgaon,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Tata,Medium,Excellent,No,High,3,3,Good,High,Non-Compliant,Low,1485,3,5,3,1,99,364,286,1815,4,23,0.4941566217431689,Non-Compliant,Bangalore,Karnataka,Weak,Good,No,No,Good,3,3,Residential,2013,2006,Asphalt Shingles,Vinyl,Metal,Stone,15,Excellent,Good,Crawl Space,Good,Good,GLQ,BLQ,Good,Yes,Standard,Typical,Good,1,Yes,Gravel,Paved,Irregular,Corner,Moderate,10870,Single-family,Ranch,2,No,4,4,2,1,2,1
1437,11148892,Bandra,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Local Builder,High,Good,Yes,Medium,3,5,Fair,Medium,Non-Compliant,Low,1730,1,2,2,0,525,359,166,525,4,20,0.43951374588220316,Non-Compliant,Bangalore,Delhi,Strong,Good,Yes,No,Good,3,3,Commercial,2021,2017,Asphalt Shingles,Metal,Wood,None,42,Fair,Excellent,Crawl Space,Fair,Poor,GLQ,GLQ,Fair,Yes,Standard,Typical,Excellent,1,Yes,Paved,Gravel,Irregular,Inside,Moderate,11534,Townhouse,Two-story,3,Yes,2,3,4,4,3,1
1438,7783044,Anna Nagar,2 km from Metro,Tanker-dependent,Flood-prone,DLF,High,Fair,Yes,High,1,2,Good,Medium,Compliant,High,1536,2,5,1,1,831,251,488,43,1,29,0.2620768353310681,Non-Compliant,Chennai,Karnataka,Weak,Good,No,No,Fair,4,2,Mixed,2009,2006,Asphalt Shingles,Vinyl,Vinyl,None,877,Fair,Fair,Slab,Excellent,Average,BLQ,GLQ,Fair,Yes,Upgraded,Typical,Fair,2,Yes,Gravel,Gravel,Regular,Inside,Gentle,9807,Single-family,Ranch,7,No,1,2,1,4,1,2
1439,12863470,Bandra,1 km from Metro,24/7,Flood-prone,Local Builder,Low,Good,Yes,Medium,4,4,Fair,Low,Compliant,Medium,1070,2,2,3,1,193,311,211,1495,3,24,0.43293655073015114,Non-Compliant,Delhi,Tamil Nadu,Medium,Good,Yes,Yes,Fair,4,3,Residential,2022,2014,Clay or Tile,Wood,Wood,None,290,Good,Fair,Poured Concrete,Excellent,Average,BLQ,BLQ,Excellent,Yes,Standard,Functional,Good,2,No,Gravel,Paved,Irregular,Corner,Gentle,14295,Townhouse,Ranch,9,No,2,4,4,4,4,4
1440,11206556,Bandra,1 km from Metro,Tanker-dependent,Not Flood-prone,Sobha,Low,Good,Yes,High,4,3,Fair,High,Non-Compliant,High,2583,2,3,2,1,381,312,443,1434,1,28,0.10414144947900322,Compliant,Chennai,Delhi,Medium,Fair,No,Yes,Good,2,2,Residential,2011,2003,Asphalt Shingles,Metal,Vinyl,None,165,Fair,Fair,Poured Concrete,Fair,Good,GLQ,GLQ,Fair,No,Upgraded,Typical,Excellent,2,Yes,Gravel,Paved,Irregular,Inside,Gentle,14752,Townhouse,Ranch,5,No,3,4,4,2,1,3
1441,12276526,Anna Nagar,Adjacent to Metro,Tanker-dependent,Flood-prone,DLF,Medium,Good,No,High,1,5,Fair,Medium,Compliant,Low,1796,3,2,1,0,219,375,54,1534,3,24,0.4317738657779714,Compliant,Delhi,Tamil Nadu,Strong,Fair,Yes,No,Good,2,1,Commercial,2006,2002,Asphalt Shingles,Metal,Wood,Brick,709,Excellent,Excellent,Slab,Good,Average,ALQ,ALQ,Excellent,Yes,Standard,Typical,Fair,1,Yes,Paved,Gravel,Irregular,Inside,Gentle,5308,Townhouse,Two-story,3,No,4,3,4,4,2,2
1442,9630833,Anna Nagar,2 km from Metro,24/7,Flood-prone,DLF,High,Excellent,Yes,Medium,4,3,Good,Medium,Non-Compliant,Medium,1415,1,5,1,0,730,384,367,910,4,23,0.24046128125417035,Non-Compliant,Bangalore,Karnataka,Weak,Poor,Yes,Yes,Good,2,4,Commercial,2004,2006,Slate,Vinyl,Metal,Brick,291,Fair,Good,Poured Concrete,Fair,Average,BLQ,ALQ,Good,Yes,Standard,Typical,Fair,1,Yes,Gravel,Gravel,Irregular,Corner,Severe,5079,Single-family,Two-story,9,No,3,4,4,2,1,3
1443,7442485,Anna Nagar,1 km from Metro,24/7,Flood-prone,Local Builder,Low,Good,Yes,Medium,2,4,Fair,Medium,Compliant,High,1798,3,2,1,0,52,79,254,566,3,22,0.3148537454579661,Non-Compliant,Delhi,Karnataka,Strong,Fair,No,Yes,Fair,4,3,Commercial,2006,2003,Clay or Tile,Wood,Vinyl,None,581,Excellent,Excellent,Slab,Excellent,Average,ALQ,ALQ,Fair,Yes,Upgraded,Typical,Fair,2,No,Gravel,Paved,Regular,Cul-de-sac,Gentle,5025,Townhouse,Two-story,7,Yes,2,3,3,2,4,2
1444,11154231,Koramangala,Adjacent to Metro,24/7,Not Flood-prone,Tata,Medium,Good,Yes,High,1,5,Good,Low,Non-Compliant,Medium,2966,3,2,1,0,754,143,175,411,4,23,0.3816780345672929,Non-Compliant,Chennai,Maharashtra,Medium,Poor,No,No,Fair,3,3,Commercial,2013,2020,Clay or Tile,Vinyl,Wood,Brick,682,Good,Good,Poured Concrete,Good,Poor,BLQ,ALQ,Excellent,Yes,Standard,Typical,Fair,2,Yes,Gravel,Gravel,Regular,Cul-de-sac,Severe,14152,Townhouse,Ranch,4,Yes,3,2,2,2,3,1
1445,6172476,Koramangala,2 km from Metro,24/7,Flood-prone,Tata,Low,Fair,Yes,Low,2,3,Fair,Low,Non-Compliant,Low,2417,1,3,1,0,418,50,101,1213,1,19,0.18952931048153154,Non-Compliant,Chennai,Tamil Nadu,Medium,Poor,No,Yes,Good,3,3,Commercial,2007,2009,Slate,Vinyl,Metal,Brick,321,Good,Excellent,Slab,Good,Poor,GLQ,ALQ,Fair,No,Standard,Typical,Good,1,Yes,Paved,Gravel,Regular,Inside,Severe,7104,Townhouse,Ranch,5,No,1,4,3,1,3,1
1446,13194900,Anna Nagar,1 km from Metro,24/7,Flood-prone,Local Builder,High,Excellent,No,Low,3,2,Good,Low,Non-Compliant,High,2398,3,4,3,1,817,263,202,808,2,20,0.24447842623208593,Compliant,Delhi,Delhi,Strong,Good,No,Yes,Good,3,1,Residential,2008,2008,Slate,Vinyl,Vinyl,Brick,631,Excellent,Excellent,Poured Concrete,Excellent,Good,GLQ,BLQ,Fair,No,Standard,Typical,Good,2,No,Gravel,Gravel,Irregular,Corner,Severe,7574,Townhouse,Ranch,3,No,1,2,2,2,2,3
1447,14829245,Bandra,Adjacent to Metro,24/7,Flood-prone,Local Builder,High,Good,Yes,Medium,2,2,Fair,Low,Compliant,High,2421,2,4,3,1,847,346,265,683,1,17,0.4772886178505603,Non-Compliant,Bangalore,Maharashtra,Medium,Poor,Yes,No,Good,2,4,Residential,2012,2001,Asphalt Shingles,Metal,Wood,Brick,294,Fair,Excellent,Poured Concrete,Good,Good,GLQ,BLQ,Excellent,Yes,Standard,Typical,Good,2,Yes,Paved,Paved,Regular,Corner,Moderate,5609,Townhouse,Two-story,5,Yes,3,3,3,1,2,1
